customer_id,age,gender,city,state,tier,language_preference,income_type_declared,avg_monthly_income,income_pattern,avg_income_per_credit,income_credit_count,income_interval_days_mean,income_interval_days_std,income_amount_cv,rolling_income_30d_mean,rolling_income_30d_std,avg_monthly_savings_rate,savings_rate_trend,balance_trend,has_active_loans,num_active_loans,total_monthly_emi,emi_to_income_ratio,missed_emi_count,late_emi_count,emi_on_time_rate,max_days_late,essential_spend_share,discretionary_spend_share,cash_withdrawal_share,new_device_rate,new_beneficiary_rate,new_merchant_rate,txn_velocity_last_7d,num_distinct_devices,data_coverage_score,data_quality_score,overall_confidence_score,overall_confidence_band,data_coverage_note,overall_confidence,profile_computed_at,archetype_ground_truth,split
cust_8c73974ec8,41,Female,Barpeta,Assam,Tier 4,Tamil,salaried,21805.38,mixed_or_business,23622.5,12,30.27,2.56,0.372,9345.16,0.0,0.0068,-0.1597,4642.72,True,2,35914.71,1.647,4,6,0.583,999,0.909,0.037,0.208,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.381318+00:00,financially_stressed,train
cust_f795691a2d,55,Female,Chhindwara,Madhya Pradesh,Tier 4,Gujarati,salaried,49677.32,salaried_regular,53817.1,12,29.73,1.05,0.0,53817.1,0.0,0.4121,-0.01823,21399.54,True,1,20134.62,0.405,0,0,1.0,0,0.502,0.345,0.144,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.397170+00:00,stable_salaried,train
cust_a8eab69678,54,Male,Jhansi,Uttar Pradesh,Tier 3,Gujarati,salaried,55528.5,salaried_regular,60155.88,12,29.64,0.88,0.0,120311.76,0.0,0.4084,-0.02097,24918.27,True,1,4134.74,0.074,0,0,1.0,0,0.54,0.335,0.198,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.416598+00:00,stable_salaried,test
cust_9c24549fd9,56,Female,Delhi,Delhi,Tier 1,Marathi,salaried,65151.31,salaried_regular,70580.59,12,29.55,1.16,0.0,70580.59,0.0,0.4837,-0.0234,32879.39,True,1,13002.61,0.2,0,0,1.0,0,0.505,0.368,0.142,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.428991+00:00,stable_salaried,train
cust_85803b2bc6,46,Female,Indore,Madhya Pradesh,Tier 2,Hindi,salaried,68592.91,salaried_regular,68592.91,12,29.45,0.66,0.0,137185.82,0.0,0.4767,-0.01447,29824.9,True,1,14663.98,0.214,0,0,1.0,0,0.495,0.388,0.179,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.444986+00:00,stable_salaried,train
cust_db61bc5edf,48,Male,Bengaluru,Karnataka,Tier 1,Hindi,salaried,28541.73,mixed_or_business,30920.21,12,30.09,3.94,0.372,12232.17,0.0,0.1034,-0.13309,6363.46,True,1,16574.98,0.581,2,4,0.5,999,0.9,0.022,0.24,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.460943+00:00,financially_stressed,train
cust_c04df5035c,44,Female,Coimbatore,Tamil Nadu,Tier 2,Bengali,gig_irregular,14861.15,gig_irregular,2195.4,88,3.59,1.47,0.492,16776.3,1187.97,0.659,0.0055,11240.29,False,0,0.0,0.0,0,0,1.0,0,0.668,0.332,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.460943+00:00,gig_irregular,train
cust_e40a019b0d,26,Female,Guna,Madhya Pradesh,Tier 3,Marathi,salaried,29238.9,mixed_or_business,31675.48,12,30.45,3.11,0.372,12530.96,0.0,0.0212,-0.18459,8276.08,True,2,31100.14,1.064,2,6,0.667,999,0.935,0.016,0.344,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.476991+00:00,financially_stressed,train
cust_51f4e90676,30,Other,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,48588.75,salaried_regular,52637.81,12,29.45,0.5,0.0,105275.62,0.0,0.452,-0.03164,23241.99,True,1,17729.28,0.365,0,0,1.0,0,0.527,0.317,0.167,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.500931+00:00,stable_salaried,train
cust_31980c3838,60,Male,Barpeta,Assam,Tier 4,English,salaried,28425.36,mixed_or_business,30794.14,12,30.18,2.98,0.372,12182.3,0.0,0.0682,-0.14424,5431.43,True,1,24873.93,0.875,3,3,0.5,999,0.918,0.033,0.237,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.516059+00:00,financially_stressed,train
cust_d18b1cc0eb,25,Male,Barpeta,Assam,Tier 4,Hindi,salaried,38070.75,mixed_or_business,41243.32,12,29.73,4.2,0.372,32632.08,0.0,-0.1371,-0.23002,6778.18,True,1,18003.1,0.473,1,3,0.667,999,0.856,0.02,0.225,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.529507+00:00,financially_stressed,train
cust_bcc704349b,36,Other,Chhindwara,Madhya Pradesh,Tier 4,Bengali,salaried,71248.14,salaried_regular,77185.48,12,29.27,0.75,0.0,154370.96,0.0,0.4744,-0.02526,30379.08,True,1,10921.34,0.153,0,0,1.0,0,0.407,0.252,0.073,0.0588,0.0588,0.0588,6,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.540253+00:00,fraud_scenario,train
cust_7abad74a6e,44,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,gig_irregular,14200.99,gig_irregular,2224.25,83,3.87,1.45,0.451,18742.66,882.02,0.6747,0.01627,11535.76,True,2,26761.84,1.885,0,0,1.0,0,0.689,0.311,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.549343+00:00,gig_irregular,train
cust_74124da039,24,Male,Chhindwara,Madhya Pradesh,Tier 4,Hindi,salaried,43659.07,salaried_regular,47297.33,12,29.64,0.77,0.0,94594.66,0.0,0.4681,-0.03459,18196.24,True,1,19101.81,0.438,0,0,1.0,0,0.382,0.253,0.132,0.0494,0.0494,0.0494,5,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.570125+00:00,fraud_scenario,train
cust_ac4d4a6664,53,Female,Barpeta,Assam,Tier 4,Gujarati,gig_irregular,16409.22,gig_irregular,2293.76,93,3.33,1.49,0.44,17748.79,1280.62,0.6307,0.01947,11916.4,True,2,21083.08,1.285,0,0,1.0,0,0.762,0.238,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.583188+00:00,gig_irregular,train
cust_a8d23d49cc,22,Other,Coimbatore,Tamil Nadu,Tier 2,Gujarati,salaried,39119.49,salaried_regular,39119.49,12,29.64,0.64,0.0,39119.49,0.0,0.4242,-0.01236,17306.53,True,1,15839.39,0.405,0,0,1.0,0,0.525,0.32,0.122,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.597238+00:00,stable_salaried,test
cust_68ad032961,54,Male,Bilaspur,Chhattisgarh,Tier 3,English,salaried,67054.07,salaried_regular,72641.91,12,29.73,1.14,0.0,72641.91,0.0,0.4917,-0.01947,36230.28,True,1,7991.5,0.119,0,0,1.0,0,0.555,0.384,0.173,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.597238+00:00,stable_salaried,test
cust_1468782d7e,44,Male,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,45584.43,salaried_regular,49383.13,12,29.45,0.78,0.0,98766.26,0.0,0.4405,-0.0203,22430.14,True,1,3563.5,0.078,0,0,1.0,0,0.535,0.343,0.185,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.616098+00:00,stable_salaried,test
cust_d132792550,25,Other,Bilaspur,Chhattisgarh,Tier 3,Hindi,gig_irregular,16039.91,gig_irregular,2218.29,94,3.3,1.53,0.458,15056.17,898.98,0.7671,0.01842,12660.3,False,0,0.0,0.0,0,0,1.0,0,0.797,0.203,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.636928+00:00,gig_irregular,train
cust_97dc82a2bc,58,Male,Indore,Madhya Pradesh,Tier 2,Telugu,salaried,41421.14,salaried_regular,44872.9,12,29.55,0.89,0.0,89745.8,0.0,0.4672,-0.02877,17974.02,True,1,13898.03,0.336,0,0,1.0,0,0.399,0.243,0.154,0.0482,0.0482,0.0482,5,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.649459+00:00,fraud_scenario,train
cust_347cd08d7a,22,Other,Deoria,Uttar Pradesh,Tier 4,Telugu,salaried,32488.35,mixed_or_business,35195.71,12,30.36,3.91,0.372,27847.16,0.0,-0.0133,-0.17468,7370.94,True,1,15425.75,0.475,7,3,0.583,999,0.899,0.033,0.163,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.660947+00:00,financially_stressed,test
cust_f9f8376f61,22,Other,Delhi,Delhi,Tier 1,Marathi,salaried,46920.39,salaried_regular,50830.42,12,29.45,0.78,0.0,101660.84,0.0,0.4776,-0.00696,23833.04,True,1,22871.02,0.487,0,0,1.0,0,0.517,0.339,0.107,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.677043+00:00,stable_salaried,train
cust_908a7fbf46,22,Other,Deoria,Uttar Pradesh,Tier 4,Tamil,salaried,35818.34,mixed_or_business,38803.2,12,30.09,2.97,0.372,15350.72,0.0,-0.0909,-0.19532,5775.4,True,1,14185.53,0.396,2,4,0.75,999,0.873,0.015,0.254,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.694226+00:00,financially_stressed,test
cust_2f68772657,23,Male,Bengaluru,Karnataka,Tier 1,Marathi,salaried,68967.32,salaried_regular,74714.6,12,29.45,0.99,0.0,74714.6,0.0,0.4411,-0.01754,33209.76,True,2,42272.23,0.613,0,0,1.0,0,0.513,0.367,0.13,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.697450+00:00,stable_salaried,train
cust_eae9bb1e07,36,Other,Bengaluru,Karnataka,Tier 1,Gujarati,salaried,57081.74,salaried_regular,57081.74,12,29.45,0.78,0.0,57081.74,0.0,0.4608,-0.01648,25651.69,True,1,23617.75,0.414,0,0,1.0,0,0.509,0.332,0.188,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.709951+00:00,stable_salaried,train
cust_81821f7ec7,38,Female,Jhansi,Uttar Pradesh,Tier 3,Telugu,gig_irregular,16144.15,gig_irregular,2331.93,90,3.42,1.48,0.44,16736.37,1055.5,0.6717,0.00895,12215.76,True,1,24738.42,1.532,0,0,1.0,0,0.578,0.422,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.725500+00:00,gig_irregular,train
cust_440207cd30,43,Male,Guna,Madhya Pradesh,Tier 3,Bengali,gig_irregular,14816.48,gig_irregular,2239.7,86,3.62,1.49,0.421,14021.67,1045.66,0.7245,-0.01565,11268.34,False,0,0.0,0.0,0,0,1.0,0,0.744,0.256,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.741439+00:00,gig_irregular,train
cust_48868e3357,37,Male,Coimbatore,Tamil Nadu,Tier 2,Gujarati,salaried,39974.59,mixed_or_business,43305.8,12,30.09,2.27,0.372,34263.94,0.0,0.0912,-0.1426,10155.86,True,2,10508.29,0.263,5,4,0.625,999,0.897,0.041,0.239,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.757341+00:00,financially_stressed,train
cust_1735a7699a,38,Male,Bilaspur,Chhattisgarh,Tier 3,Marathi,salaried,56937.6,salaried_regular,61682.4,12,29.27,0.86,0.0,123364.8,0.0,0.5235,-0.01271,32045.68,True,1,12789.66,0.225,0,0,1.0,0,0.569,0.361,0.211,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.757341+00:00,stable_salaried,train
cust_b3cccd7ad5,56,Female,Bengaluru,Karnataka,Tier 1,Hindi,salaried,34690.61,mixed_or_business,37581.5,12,29.91,3.55,0.372,29734.82,0.0,0.0837,-0.16251,9953.92,True,1,17661.01,0.509,3,2,0.583,999,0.944,0.007,0.238,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.773188+00:00,financially_stressed,train
cust_cb4d04b78b,32,Male,Guna,Madhya Pradesh,Tier 3,English,salaried,42710.66,mixed_or_business,42710.66,12,30.09,3.6,0.372,16896.52,0.0,-0.1008,-0.26863,11256.51,True,1,19975.71,0.468,1,5,0.5,999,0.909,0.027,0.081,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.789135+00:00,financially_stressed,train
cust_4689055e7a,46,Male,Bilaspur,Chhattisgarh,Tier 3,Marathi,gig_irregular,14721.77,gig_irregular,2150.37,89,3.51,1.47,0.443,16958.32,714.92,0.705,0.00728,11446.03,True,1,17429.68,1.184,0,0,1.0,0,0.809,0.191,0.0,0.0,0.0,0.0,5,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.805178+00:00,gig_irregular,train
cust_8df65add28,46,Male,Indore,Madhya Pradesh,Tier 2,English,gig_irregular,15215.73,gig_irregular,2150.05,92,3.36,1.45,0.476,18118.2,822.26,0.7083,0.01184,11495.06,False,0,0.0,0.0,0,0,1.0,0,0.609,0.391,0.0,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.835888+00:00,gig_irregular,train
cust_f902fe06bf,29,Other,Indore,Madhya Pradesh,Tier 2,Marathi,salaried,38141.75,mixed_or_business,41320.23,12,30.0,4.0,0.372,16346.47,0.0,-0.0033,-0.17945,8982.12,True,1,3844.57,0.101,2,4,0.5,999,0.92,0.014,0.334,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.853012+00:00,financially_stressed,test
cust_09dbfefecd,53,Male,Bilaspur,Chhattisgarh,Tier 3,Kannada,salaried,35461.55,salaried_regular,38416.68,12,29.55,0.78,0.0,38416.68,0.0,0.4417,-0.03282,16968.07,True,1,7415.13,0.209,0,0,1.0,0,0.499,0.33,0.142,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.866961+00:00,stable_salaried,train
cust_65a699781a,25,Female,Indore,Madhya Pradesh,Tier 2,Kannada,salaried,59799.93,salaried_regular,64783.26,12,29.55,1.08,0.0,129566.52,0.0,0.4401,-0.03085,20119.57,True,1,13210.89,0.221,0,0,1.0,0,0.387,0.221,0.058,0.0833,0.0833,0.0833,7,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.874814+00:00,fraud_scenario,train
cust_970ca5efc2,43,Male,Jhansi,Uttar Pradesh,Tier 3,Bengali,salaried,66947.46,salaried_regular,72526.41,12,29.45,0.66,0.0,145052.82,0.0,0.4458,-0.02164,33145.98,True,1,8872.99,0.133,0,0,1.0,0,0.501,0.362,0.118,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.891670+00:00,stable_salaried,train
cust_e4d5cc2247,57,Male,Chhindwara,Madhya Pradesh,Tier 4,Bengali,salaried,74856.69,salaried_regular,81094.75,12,29.64,0.98,0.0,81094.75,0.0,0.5335,-0.03136,38925.27,True,1,5225.75,0.07,0,0,1.0,0,0.441,0.279,0.133,0.061,0.061,0.061,8,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.910201+00:00,fraud_scenario,train
cust_2f527ca480,54,Female,Delhi,Delhi,Tier 1,Marathi,salaried,48100.34,salaried_regular,52108.7,12,29.45,1.08,0.0,104217.4,0.0,0.4271,-0.03157,16918.17,True,2,32636.58,0.679,0,0,1.0,0,0.372,0.244,0.061,0.0476,0.0476,0.0476,6,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.923886+00:00,fraud_scenario,train
cust_63a4edff37,45,Female,Bilaspur,Chhattisgarh,Tier 3,English,salaried,70458.05,salaried_regular,76329.55,12,29.64,0.77,0.0,152659.1,0.0,0.4438,-0.0229,33198.9,True,1,23356.82,0.331,0,0,1.0,0,0.501,0.346,0.181,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.933653+00:00,stable_salaried,train
cust_46f0bbdf82,56,Female,Delhi,Delhi,Tier 1,Tamil,salaried,70095.78,salaried_regular,75937.09,12,29.18,0.83,0.0,151874.18,0.0,0.4468,-0.01705,28278.47,True,1,14551.87,0.208,0,0,1.0,0,0.373,0.255,0.075,0.0795,0.0795,0.0795,9,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.949732+00:00,fraud_scenario,train
cust_46ce1eb1d6,32,Other,Coimbatore,Tamil Nadu,Tier 2,Hindi,gig_irregular,13631.39,gig_irregular,2135.04,83,3.82,1.4,0.458,11631.13,807.67,0.7048,-0.01213,10494.13,False,0,0.0,0.0,0,0,1.0,0,0.635,0.365,0.0,0.0,0.0,0.0,4,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.965520+00:00,gig_irregular,train
cust_7c2d0908b3,59,Male,Nagpur,Maharashtra,Tier 2,Tamil,salaried,48192.27,salaried_regular,52208.29,12,29.36,1.07,0.0,104416.58,0.0,0.3967,-0.03152,20328.92,True,1,8805.82,0.183,0,0,1.0,0,0.449,0.37,0.096,0.0,0.0,0.0,1,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.965520+00:00,stable_salaried,train
cust_f9fef726f5,33,Male,Bilaspur,Chhattisgarh,Tier 3,Hindi,gig_irregular,16011.44,gig_irregular,2214.35,94,3.27,1.45,0.431,18735.82,1019.25,0.6483,0.00012,11499.52,True,1,14025.32,0.876,0,0,1.0,0,0.678,0.322,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:36.991187+00:00,gig_irregular,train
cust_085912bef1,31,Male,Coimbatore,Tamil Nadu,Tier 2,English,salaried,71504.67,salaried_regular,77463.39,12,29.45,1.08,0.0,154926.78,0.0,0.4644,-0.02258,36138.91,True,1,9226.9,0.129,0,0,1.0,0,0.573,0.304,0.165,0.0,0.0,0.0,2,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:37.000667+00:00,stable_salaried,train
cust_414c94018f,49,Other,Delhi,Delhi,Tier 1,Marathi,salaried,39786.22,salaried_regular,43101.74,12,29.45,0.5,0.0,86203.48,0.0,0.4778,-0.0208,13662.68,True,1,11708.59,0.294,0,0,1.0,0,0.287,0.176,0.061,0.0805,0.0805,0.0805,8,2,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:37.016037+00:00,fraud_scenario,train
cust_46c1c2302c,36,Male,Barpeta,Assam,Tier 4,Kannada,gig_irregular,16026.75,gig_irregular,2240.3,93,3.33,1.36,0.435,19191.55,685.75,0.7837,-0.01016,13039.33,False,0,0.0,0.0,0,0,1.0,0,0.663,0.337,0.0,0.0,0.0,0.0,3,1,1.0,1.0,0.955,HIGH,,"{'overall_confidence_score': 0.955, 'overall_confidence_band': 'HIGH', 'data_coverage_score': 1.0, 'data_quality_score': 1.0, 'model_confidence': 0.85, 'data_coverage_note': None}",2026-09-12T10:38:37.031193+00:00,gig_irregular,train
