consent_id,customer_id,fip_name,fiu_name,purpose,data_requested,fetch_frequency,validity_start,validity_end,status,created_at,expires_at,data_types,purpose_code
consent_10630bc4cc,cust_87164f85a1,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_496dfec609,cust_893049f03e,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_06486b5399,cust_07a7b545d1,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_346778b8cc,cust_72117be9b0,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_778cec5cad,cust_a7da07f944,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e6a0f1a07f,cust_9557270d55,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6d4e449dd5,cust_040a6debf2,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_fc48413927,cust_1d875f9bb8,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_c8668f0491,cust_b25a476585,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7e8b960cbe,cust_170d06bd6a,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_c15181c67f,cust_141a93a1c5,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7a5bdd8a57,cust_a34b2fdac8,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a6181831e7,cust_1daf9264cc,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_654316173d,cust_a124e9b73a,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_1155570e67,cust_f662d8e73d,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_9120aeecf1,cust_4650167f30,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_12f5699f42,cust_d2cae78e31,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6515dc8048,cust_68fb25aff1,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2bffddddee,cust_c40c8c0b16,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7154045bb7,cust_43a718f021,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_eac684329a,cust_0508308b6c,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_0c2a2e9341,cust_b9c339c1d7,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_ff719eec48,cust_e5cc1f0da5,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5066c4b56d,cust_43165e3988,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_eef59fc36a,cust_c9382f0cc1,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_07f1c022d2,cust_0cc94d6506,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_dc2081e4c1,cust_c6531ee3b1,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a3614d5ab6,cust_473ffdce16,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_52cdfb44a6,cust_80a4a38002,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_080a8a6fa1,cust_0eac676f08,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_d76c30195c,cust_8363c7226a,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e7ba17f139,cust_2daf135796,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5f5f80cfd9,cust_cf9aea0f35,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_60330b016e,cust_628e7fbcf8,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_bd8eb8170e,cust_c317ed8e90,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_54b1c8f9fb,cust_55859711fa,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_c7860da10c,cust_f75be39038,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b3a63911da,cust_cae2338216,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_822431da5d,cust_73d616486b,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6085f69ac9,cust_53e13b3872,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_12d7e9dec7,cust_f9df338c68,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5df76480af,cust_2feb078dc3,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_80f276ac90,cust_e8c76d55fe,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_45d279b015,cust_8172398898,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_c2894ea3ca,cust_60f38d5bae,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_45aa06232e,cust_45d10b6656,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_d6138ae124,cust_ed01bc6f4f,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5febeebfb2,cust_9c8017203c,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8d1db9884c,cust_3cd6e7aeaa,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f2b6225742,cust_39fcc8ef45,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b6131270f3,cust_1a34cd5733,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_76c48a1fb6,cust_bc728833ce,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_4e01ae9ffe,cust_fbd60d572d,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_066bae2ce1,cust_d9c61593fd,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_86c0e7d1ae,cust_4af48daa70,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_268c7f9f1c,cust_c4f66b89d0,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_fa888d833e,cust_815ffb2cec,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8312b7520c,cust_485a4e7bcb,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2e2e101d1b,cust_aada5bae84,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_bc90b0e75e,cust_d4aa894e9f,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2ea772dd28,cust_d4a3566a2f,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_65dadcd5cd,cust_e5ae5f321a,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
